env,seed,lam,delta_exact,delta_learned,eps_score,delta_M,exact_decision,learned_decision,preserved
Env2_Sokoban,2,0.307,-0.10615238700000004,-0.09029382819884241,0.015858558801157635,-0.10615238700000004,safe,safe,True
Env2_Sokoban,2,0.308,-0.10668382800000004,-0.09080199639295222,0.015881831607047814,-0.10668382800000004,safe,safe,True
Env2_Sokoban,2,0.309,-0.10721526900000006,-0.09131016458706201,0.015905104412938048,-0.10721526900000006,safe,safe,True
Env2_Sokoban,2,0.31,-0.10774671000000005,-0.09181833278117182,0.015928377218828227,-0.10774671000000005,safe,safe,True
Env2_Sokoban,2,0.311,-0.10827815100000004,-0.09232650097528161,0.015951650024718433,-0.10827815100000004,safe,safe,True
Env2_Sokoban,2,0.312,-0.10880959200000004,-0.0928346691693914,0.01597492283060864,-0.10880959200000004,safe,safe,True
Env2_Sokoban,2,0.313,-0.10934103300000006,-0.09334283736350121,0.015998195636498846,-0.10934103300000006,safe,safe,True
Env2_Sokoban,2,0.314,-0.10987247400000005,-0.093851005557611,0.016021468442389053,-0.10987247400000005,safe,safe,True
Env2_Sokoban,2,0.315,-0.11040391500000005,-0.09435917375172079,0.01604474124827926,-0.11040391500000005,safe,safe,True
Env2_Sokoban,2,0.316,-0.11093535600000004,-0.0948673419458306,0.01606801405416944,-0.11093535600000004,safe,safe,True
Env2_Sokoban,2,0.317,-0.11146679700000006,-0.09537551013994039,0.016091286860059673,-0.11146679700000006,safe,safe,True
Env2_Sokoban,2,0.318,-0.11199823800000006,-0.0958836783340502,0.01611455966594985,-0.11199823800000006,safe,safe,True
Env2_Sokoban,2,0.319,-0.11252967900000005,-0.09639184652815999,0.016137832471840058,-0.11252967900000005,safe,safe,True
Env2_Sokoban,2,0.32,-0.11306112000000004,-0.09690001472226978,0.016161105277730264,-0.11306112000000004,safe,safe,True
Env2_Sokoban,2,0.321,-0.11359256100000006,-0.0974081829163796,0.01618437808362047,-0.11359256100000006,safe,safe,True
Env2_Sokoban,2,0.322,-0.11412400200000006,-0.09791635111048938,0.016207650889510677,-0.11412400200000006,safe,safe,True
Env2_Sokoban,2,0.323,-0.11465544300000005,-0.0984245193045992,0.016230923695400856,-0.11465544300000005,safe,safe,True
Env2_Sokoban,2,0.324,-0.11518688400000004,-0.09893268749870898,0.016254196501291063,-0.11518688400000004,safe,safe,True
Env2_Sokoban,2,0.325,-0.11571832500000007,-0.09944085569281877,0.016277469307181297,-0.11571832500000007,safe,safe,True
Env2_Sokoban,2,0.326,-0.11624976600000006,-0.09994902388692858,0.016300742113071476,-0.11624976600000006,safe,safe,True
Env2_Sokoban,2,0.327,-0.11678120700000005,-0.10045719208103837,0.016324014918961682,-0.11678120700000005,safe,safe,True
Env2_Sokoban,2,0.328,-0.11731264800000005,-0.10096536027514819,0.01634728772485186,-0.11731264800000005,safe,safe,True
Env2_Sokoban,2,0.329,-0.11784408900000007,-0.10147352846925797,0.016370560530742095,-0.11784408900000007,safe,safe,True
Env2_Sokoban,2,0.33,-0.11837553000000006,-0.10198169666336776,0.016393833336632302,-0.11837553000000006,safe,safe,True
Env2_Sokoban,2,0.331,-0.11890697100000006,-0.10248986485747758,0.01641710614252248,-0.11890697100000006,safe,safe,True
Env2_Sokoban,2,0.332,-0.11943841200000005,-0.10299803305158736,0.016440378948412687,-0.11943841200000005,safe,safe,True
Env2_Sokoban,2,0.333,-0.11996985300000007,-0.10350620124569718,0.016463651754302894,-0.11996985300000007,safe,safe,True
Env2_Sokoban,2,0.334,-0.12050129400000006,-0.10401436943980696,0.0164869245601931,-0.12050129400000006,safe,safe,True
Env2_Sokoban,2,0.335,-0.12103273500000006,-0.10452253763391675,0.016510197366083307,-0.12103273500000006,safe,safe,True
Env2_Sokoban,2,0.336,-0.12156417600000005,-0.10503070582802657,0.016533470171973486,-0.12156417600000005,safe,safe,True
Env2_Sokoban,2,0.337,-0.12209561700000007,-0.10553887402213635,0.01655674297786372,-0.12209561700000007,safe,safe,True
Env2_Sokoban,2,0.338,-0.12262705800000007,-0.10604704221624617,0.0165800157837539,-0.12262705800000007,safe,safe,True
Env2_Sokoban,2,0.339,-0.12315849900000006,-0.10655521041035595,0.016603288589644105,-0.12315849900000006,safe,safe,True
Env2_Sokoban,2,0.34,-0.12368994000000005,-0.10706337860446574,0.01662656139553431,-0.12368994000000005,safe,safe,True
Env2_Sokoban,2,0.341,-0.12422138100000008,-0.10757154679857556,0.016649834201424518,-0.12422138100000008,safe,safe,True
Env2_Sokoban,2,0.342,-0.12475282200000007,-0.10807971499268534,0.016673107007314725,-0.12475282200000007,safe,safe,True
Env2_Sokoban,2,0.343,-0.12528426300000006,-0.10858788318679513,0.01669637981320493,-0.12528426300000006,safe,safe,True
Env2_Sokoban,2,0.344,-0.12581570400000003,-0.10909605138090492,0.01671965261909511,-0.12581570400000003,safe,safe,True
Env2_Sokoban,2,0.345,-0.12634714500000005,-0.1096042195750147,0.016742925424985344,-0.12634714500000005,safe,safe,True
Env2_Sokoban,2,0.346,-0.12687858600000004,-0.11011238776912452,0.016766198230875523,-0.12687858600000004,safe,safe,True
Env2_Sokoban,2,0.347,-0.12741002700000004,-0.11062055596323431,0.01678947103676573,-0.12741002700000004,safe,safe,True
Env2_Sokoban,2,0.348,-0.12794146800000003,-0.1111287241573441,0.016812743842655936,-0.12794146800000003,safe,safe,True
Env2_Sokoban,2,0.349,-0.12847290900000005,-0.11163689235145391,0.016836016648546143,-0.12847290900000005,safe,safe,True
Env2_Sokoban,2,0.35,-0.12900435000000005,-0.1121450605455637,0.01685928945443635,-0.12900435000000005,safe,safe,True
Env2_Sokoban,2,0.351,-0.12953579100000004,-0.11265322873967351,0.016882562260326528,-0.12953579100000004,safe,safe,True
Env2_Sokoban,2,0.352,-0.13006723200000003,-0.1131613969337833,0.016905835066216734,-0.13006723200000003,safe,safe,True
Env2_Sokoban,2,0.353,-0.13059867300000005,-0.11366956512789309,0.01692910787210697,-0.13059867300000005,safe,safe,True
Env2_Sokoban,2,0.354,-0.13113011400000005,-0.1141777333220029,0.016952380677997148,-0.13113011400000005,safe,safe,True
Env2_Sokoban,2,0.355,-0.13166155500000004,-0.11468590151611269,0.016975653483887354,-0.13166155500000004,safe,safe,True
Env2_Sokoban,2,0.356,-0.13219299600000003,-0.1151940697102225,0.016998926289777533,-0.13219299600000003,safe,safe,True
Env2_Sokoban,2,0.357,-0.13272443700000006,-0.11570223790433229,0.017022199095667767,-0.13272443700000006,safe,safe,True
Env2_Sokoban,2,0.358,-0.13325587800000005,-0.11621040609844208,0.017045471901557974,-0.13325587800000005,safe,safe,True
Env2_Sokoban,2,0.359,-0.13378731900000004,-0.11671857429255189,0.017068744707448152,-0.13378731900000004,safe,safe,True
Env2_Sokoban,2,0.36,-0.13431876000000004,-0.11722674248666168,0.01709201751333836,-0.13431876000000004,safe,safe,True
Env2_Sokoban,2,0.361,-0.13485020100000006,-0.11773491068077149,0.017115290319228565,-0.13485020100000006,safe,safe,True
Env2_Sokoban,2,0.362,-0.13538164200000005,-0.11824307887488128,0.017138563125118772,-0.13538164200000005,safe,safe,True
Env2_Sokoban,2,0.363,-0.13591308300000005,-0.11875124706899107,0.01716183593100898,-0.13591308300000005,safe,safe,True
Env2_Sokoban,2,0.364,-0.13644452400000004,-0.11925941526310088,0.017185108736899157,-0.13644452400000004,safe,safe,True
Env2_Sokoban,2,0.365,-0.13697596500000006,-0.11976758345721067,0.01720838154278939,-0.13697596500000006,safe,safe,True
Env2_Sokoban,2,0.366,-0.13750740600000005,-0.12027575165132046,0.017231654348679598,-0.13750740600000005,safe,safe,True
Env2_Sokoban,2,0.367,-0.13803884700000005,-0.12078391984543027,0.017254927154569777,-0.13803884700000005,safe,safe,True
Env2_Sokoban,2,0.368,-0.13857028800000004,-0.12129208803954006,0.017278199960459983,-0.13857028800000004,safe,safe,True
Env2_Sokoban,2,0.369,-0.13910172900000006,-0.12180025623364987,0.01730147276635019,-0.13910172900000006,safe,safe,True
Env2_Sokoban,2,0.37,-0.13963317000000006,-0.12230842442775966,0.017324745572240396,-0.13963317000000006,safe,safe,True
Env2_Sokoban,2,0.371,-0.14016461100000005,-0.12281659262186945,0.017348018378130603,-0.14016461100000005,safe,safe,True
Env2_Sokoban,2,0.372,-0.14069605200000004,-0.12332476081597926,0.017371291184020782,-0.14069605200000004,safe,safe,True
Env2_Sokoban,2,0.373,-0.14122749300000007,-0.12383292901008905,0.017394563989911016,-0.14122749300000007,safe,safe,True
Env2_Sokoban,2,0.374,-0.14175893400000006,-0.12434109720419886,0.017417836795801195,-0.14175893400000006,safe,safe,True
Env2_Sokoban,2,0.375,-0.14229037500000005,-0.12484926539830865,0.0174411096016914,-0.14229037500000005,safe,safe,True
Env2_Sokoban,2,0.376,-0.14282181600000005,-0.12535743359241844,0.017464382407581608,-0.14282181600000005,safe,safe,True
Env2_Sokoban,2,0.377,-0.14335325700000004,-0.12586560178652825,0.017487655213471787,-0.14335325700000004,safe,safe,True
Env2_Sokoban,2,0.378,-0.14388469800000006,-0.12637376998063804,0.01751092801936202,-0.14388469800000006,safe,safe,True
Env2_Sokoban,2,0.379,-0.14441613900000005,-0.12688193817474785,0.0175342008252522,-0.14441613900000005,safe,safe,True
Env2_Sokoban,2,0.38,-0.14494758000000005,-0.12739010636885764,0.017557473631142406,-0.14494758000000005,safe,safe,True
Env2_Sokoban,2,0.381,-0.14547902100000004,-0.12789827456296743,0.017580746437032613,-0.14547902100000004,safe,safe,True
Env2_Sokoban,2,0.382,-0.14601046200000006,-0.12840644275707724,0.01760401924292282,-0.14601046200000006,safe,safe,True
Env2_Sokoban,2,0.383,-0.14654190300000006,-0.12891461095118703,0.017627292048813026,-0.14654190300000006,safe,safe,True
Env2_Sokoban,2,0.384,-0.14707334400000005,-0.12942277914529685,0.017650564854703205,-0.14707334400000005,safe,safe,True
Env2_Sokoban,2,0.385,-0.14760478500000004,-0.12993094733940663,0.01767383766059341,-0.14760478500000004,safe,safe,True
Env2_Sokoban,2,0.386,-0.14813622600000007,-0.13043911553351642,0.017697110466483645,-0.14813622600000007,safe,safe,True
Env2_Sokoban,2,0.387,-0.14866766700000006,-0.13094728372762623,0.017720383272373824,-0.14866766700000006,safe,safe,True
Env2_Sokoban,2,0.388,-0.14919910800000005,-0.13145545192173602,0.01774365607826403,-0.14919910800000005,safe,safe,True
Env2_Sokoban,2,0.389,-0.14973054900000005,-0.1319636201158458,0.017766928884154237,-0.14973054900000005,safe,safe,True
Env2_Sokoban,2,0.39,-0.15026199000000007,-0.13247178830995562,0.017790201690044444,-0.15026199000000007,safe,safe,True
Env2_Sokoban,2,0.391,-0.15079343100000006,-0.1329799565040654,0.01781347449593465,-0.15079343100000006,safe,safe,True
Env2_Sokoban,2,0.392,-0.15132487200000005,-0.13348812469817523,0.01783674730182483,-0.15132487200000005,safe,safe,True
Env2_Sokoban,2,0.393,-0.15185631300000005,-0.133996292892285,0.017860020107715036,-0.15185631300000005,safe,safe,True
Env2_Sokoban,2,0.394,-0.15238775400000007,-0.1345044610863948,0.01788329291360527,-0.15238775400000007,safe,safe,True
Env2_Sokoban,2,0.395,-0.15291919500000006,-0.13501262928050461,0.01790656571949545,-0.15291919500000006,safe,safe,True
Env2_Sokoban,2,0.396,-0.15345063600000006,-0.1355207974746144,0.017929838525385655,-0.15345063600000006,safe,safe,True
Env2_Sokoban,2,0.397,-0.15398207700000005,-0.13602896566872422,0.017953111331275834,-0.15398207700000005,safe,safe,True
Env2_Sokoban,2,0.398,-0.15451351800000007,-0.136537133862834,0.017976384137166068,-0.15451351800000007,safe,safe,True
Env2_Sokoban,2,0.399,-0.15504495900000007,-0.1370453020569438,0.017999656943056275,-0.15504495900000007,safe,safe,True
Env2_Sokoban,2,0.4,-0.15557640000000006,-0.1375534702510536,0.018022929748946453,-0.15557640000000006,safe,safe,True
Env2_Sokoban,2,0.401,-0.15610784100000005,-0.1380616384451634,0.01804620255483666,-0.15610784100000005,safe,safe,True
Env2_Sokoban,2,0.402,-0.15663928200000007,-0.1385698066392732,0.018069475360726867,-0.15663928200000007,safe,safe,True
Env2_Sokoban,2,0.403,-0.15717072300000007,-0.139077974833383,0.018092748166617073,-0.15717072300000007,safe,safe,True
Env2_Sokoban,2,0.404,-0.15770216400000006,-0.13958614302749278,0.01811602097250728,-0.15770216400000006,safe,safe,True
Env2_Sokoban,2,0.405,-0.15823360500000005,-0.1400943112216026,0.01813929377839746,-0.15823360500000005,safe,safe,True
Env2_Sokoban,2,0.406,-0.15876504600000008,-0.14060247941571238,0.018162566584287693,-0.15876504600000008,safe,safe,True
Env2_Sokoban,2,0.407,-0.15929648700000004,-0.14111064760982217,0.01818583939017787,-0.15929648700000004,safe,safe,True
Env2_Sokoban,2,0.408,-0.15982792800000004,-0.14161881580393196,0.018209112196068078,-0.15982792800000004,safe,safe,True
Env2_Sokoban,2,0.409,-0.16035936900000003,-0.14212698399804174,0.018232385001958284,-0.16035936900000003,safe,safe,True
Env2_Sokoban,2,0.41,-0.16089081000000005,-0.14263515219215156,0.01825565780784849,-0.16089081000000005,safe,safe,True
Env2_Sokoban,2,0.411,-0.16142225100000004,-0.14314332038626135,0.018278930613738698,-0.16142225100000004,safe,safe,True
Env2_Sokoban,2,0.412,-0.16195369200000004,-0.14365148858037113,0.018302203419628904,-0.16195369200000004,safe,safe,True
Env2_Sokoban,2,0.413,-0.16248513300000003,-0.14415965677448095,0.018325476225519083,-0.16248513300000003,safe,safe,True
Env2_Sokoban,2,0.414,-0.16301657400000005,-0.14466782496859074,0.018348749031409317,-0.16301657400000005,safe,safe,True
Env2_Sokoban,2,0.415,-0.16354801500000005,-0.14517599316270055,0.018372021837299496,-0.16354801500000005,safe,safe,True
Env2_Sokoban,2,0.416,-0.16407945600000004,-0.14568416135681034,0.018395294643189702,-0.16407945600000004,safe,safe,True
Env2_Sokoban,2,0.417,-0.16461089700000003,-0.14619232955092012,0.01841856744907991,-0.16461089700000003,safe,safe,True
Env2_Sokoban,2,0.418,-0.16514233800000006,-0.14670049774502994,0.018441840254970115,-0.16514233800000006,safe,safe,True
Env2_Sokoban,2,0.419,-0.16567377900000005,-0.14720866593913973,0.018465113060860322,-0.16567377900000005,safe,safe,True
Env2_Sokoban,2,0.42,-0.16620522000000004,-0.14771683413324954,0.0184883858667505,-0.16620522000000004,safe,safe,True
Env2_Sokoban,2,0.421,-0.16673666100000004,-0.14822500232735933,0.018511658672640707,-0.16673666100000004,safe,safe,True
Env2_Sokoban,2,0.422,-0.16726810200000006,-0.14873317052146912,0.01853493147853094,-0.16726810200000006,safe,safe,True
Env2_Sokoban,2,0.423,-0.16779954300000005,-0.14924133871557893,0.01855820428442112,-0.16779954300000005,safe,safe,True
Env2_Sokoban,2,0.424,-0.16833098400000004,-0.14974950690968872,0.018581477090311327,-0.16833098400000004,safe,safe,True
Env2_Sokoban,2,0.425,-0.16886242500000004,-0.15025767510379853,0.018604749896201506,-0.16886242500000004,safe,safe,True
Env2_Sokoban,2,0.426,-0.16939386600000006,-0.15076584329790832,0.01862802270209174,-0.16939386600000006,safe,safe,True
Env2_Sokoban,2,0.427,-0.16992530700000005,-0.1512740114920181,0.018651295507981946,-0.16992530700000005,safe,safe,True
Env2_Sokoban,2,0.428,-0.17045674800000005,-0.15178217968612792,0.018674568313872125,-0.17045674800000005,safe,safe,True
Env2_Sokoban,2,0.429,-0.17098818900000004,-0.1522903478802377,0.018697841119762332,-0.17098818900000004,safe,safe,True
Env2_Sokoban,2,0.43,-0.17151963000000006,-0.15279851607434752,0.01872111392565254,-0.17151963000000006,safe,safe,True
Env2_Sokoban,2,0.431,-0.17205107100000006,-0.1533066842684573,0.018744386731542745,-0.17205107100000006,safe,safe,True
Env2_Sokoban,2,0.432,-0.17258251200000005,-0.1538148524625671,0.01876765953743295,-0.17258251200000005,safe,safe,True
Env2_Sokoban,2,0.433,-0.17311395300000004,-0.1543230206566769,0.01879093234332313,-0.17311395300000004,safe,safe,True
Env2_Sokoban,2,0.434,-0.17364539400000006,-0.1548311888507867,0.018814205149213364,-0.17364539400000006,safe,safe,True
Env2_Sokoban,2,0.435,-0.17417683500000006,-0.15533935704489651,0.018837477955103543,-0.17417683500000006,safe,safe,True
Env2_Sokoban,2,0.436,-0.17470827600000005,-0.1558475252390063,0.01886075076099375,-0.17470827600000005,safe,safe,True
Env2_Sokoban,2,0.437,-0.17523971700000004,-0.1563556934331161,0.018884023566883956,-0.17523971700000004,safe,safe,True
Env2_Sokoban,2,0.438,-0.17577115800000007,-0.1568638616272259,0.018907296372774163,-0.17577115800000007,safe,safe,True
Env2_Sokoban,2,0.439,-0.17630259900000006,-0.1573720298213357,0.01893056917866437,-0.17630259900000006,safe,safe,True
Env2_Sokoban,2,0.44,-0.17683404000000005,-0.15788019801544548,0.018953841984554576,-0.17683404000000005,safe,safe,True
Env2_Sokoban,2,0.441,-0.17736548100000005,-0.1583883662095553,0.018977114790444755,-0.17736548100000005,safe,safe,True
Env2_Sokoban,2,0.442,-0.17789692200000007,-0.15889653440366508,0.01900038759633499,-0.17789692200000007,safe,safe,True
Env2_Sokoban,2,0.443,-0.17842836300000006,-0.1594047025977749,0.019023660402225168,-0.17842836300000006,safe,safe,True
Env2_Sokoban,2,0.444,-0.17895980400000006,-0.15991287079188468,0.019046933208115374,-0.17895980400000006,safe,safe,True
Env2_Sokoban,2,0.445,-0.17949124500000005,-0.16042103898599447,0.01907020601400558,-0.17949124500000005,safe,safe,True
Env2_Sokoban,2,0.446,-0.18002268600000007,-0.16092920718010428,0.019093478819895787,-0.18002268600000007,safe,safe,True
Env2_Sokoban,2,0.447,-0.18055412700000006,-0.16143737537421407,0.019116751625785994,-0.18055412700000006,safe,safe,True
Env2_Sokoban,2,0.448,-0.18108556800000006,-0.16194554356832389,0.019140024431676173,-0.18108556800000006,safe,safe,True
Env2_Sokoban,2,0.449,-0.18161700900000005,-0.16245371176243367,0.01916329723756638,-0.18161700900000005,safe,safe,True
Env2_Sokoban,2,0.45,-0.18214845000000007,-0.16296187995654346,0.019186570043456613,-0.18214845000000007,safe,safe,True
Env2_Sokoban,2,0.451,-0.18267989100000007,-0.16347004815065327,0.019209842849346792,-0.18267989100000007,safe,safe,True
Env2_Sokoban,2,0.452,-0.18321133200000006,-0.16397821634476306,0.019233115655237,-0.18321133200000006,safe,safe,True
Env2_Sokoban,2,0.453,-0.18374277300000005,-0.16448638453887288,0.019256388461127177,-0.18374277300000005,safe,safe,True
Env2_Sokoban,2,0.454,-0.18427421400000008,-0.16499455273298266,0.01927966126701741,-0.18427421400000008,safe,safe,True
Env2_Sokoban,2,0.455,-0.18480565500000007,-0.16550272092709245,0.019302934072907618,-0.18480565500000007,safe,safe,True
Env2_Sokoban,2,0.456,-0.18533709600000006,-0.16601088912120227,0.019326206878797797,-0.18533709600000006,safe,safe,True
Env2_Sokoban,2,0.457,-0.18586853700000006,-0.16651905731531205,0.019349479684688004,-0.18586853700000006,safe,safe,True
Env2_Sokoban,2,0.458,-0.18639997800000008,-0.16702722550942187,0.01937275249057821,-0.18639997800000008,safe,safe,True
Env2_Sokoban,2,0.459,-0.18693141900000007,-0.16753539370353165,0.019396025296468417,-0.18693141900000007,safe,safe,True
Env2_Sokoban,2,0.46,-0.18746286000000006,-0.16804356189764144,0.019419298102358623,-0.18746286000000006,safe,safe,True
Env2_Sokoban,2,0.461,-0.18799430100000006,-0.16855173009175126,0.019442570908248802,-0.18799430100000006,safe,safe,True
Env2_Sokoban,2,0.462,-0.18852574200000008,-0.16905989828586104,0.019465843714139036,-0.18852574200000008,safe,safe,True
Env2_Sokoban,2,0.463,-0.18905718300000007,-0.16956806647997086,0.019489116520029215,-0.18905718300000007,safe,safe,True
Env2_Sokoban,2,0.464,-0.18958862400000007,-0.17007623467408065,0.01951238932591942,-0.18958862400000007,safe,safe,True
Env2_Sokoban,2,0.465,-0.19012006500000006,-0.17058440286819043,0.019535662131809628,-0.19012006500000006,safe,safe,True
Env2_Sokoban,2,0.466,-0.19065150600000008,-0.17109257106230025,0.019558934937699834,-0.19065150600000008,safe,safe,True
Env2_Sokoban,2,0.467,-0.19118294700000008,-0.17160073925641003,0.01958220774359004,-0.19118294700000008,safe,safe,True
Env2_Sokoban,2,0.468,-0.19171438800000007,-0.17210890745051982,0.019605480549480248,-0.19171438800000007,safe,safe,True
Env2_Sokoban,2,0.469,-0.19224582900000003,-0.1726170756446296,0.019628753355370426,-0.19224582900000003,safe,safe,True
Env2_Sokoban,2,0.47,-0.19277727000000006,-0.1731252438387394,0.01965202616126066,-0.19277727000000006,safe,safe,True
Env2_Sokoban,2,0.471,-0.19330871100000005,-0.1736334120328492,0.01967529896715084,-0.19330871100000005,safe,safe,True
Env2_Sokoban,2,0.472,-0.19384015200000007,-0.174141580226959,0.019698571773041074,-0.19384015200000007,safe,safe,True
Env2_Sokoban,2,0.473,-0.19437159300000004,-0.17464974842106878,0.019721844578931252,-0.19437159300000004,safe,safe,True
Env2_Sokoban,2,0.474,-0.19490303400000006,-0.1751579166151786,0.01974511738482146,-0.19490303400000006,safe,safe,True
Env2_Sokoban,2,0.475,-0.19543447500000002,-0.1756660848092884,0.019768390190711638,-0.19543447500000002,safe,safe,True
Env2_Sokoban,2,0.476,-0.19596591600000005,-0.1761742530033982,0.019791662996601844,-0.19596591600000005,safe,safe,True
Env2_Sokoban,2,0.477,-0.19649735700000007,-0.176682421197508,0.01981493580249208,-0.19649735700000007,safe,safe,True
Env2_Sokoban,2,0.478,-0.19702879800000003,-0.17719058939161778,0.019838208608382257,-0.19702879800000003,safe,safe,True
Env2_Sokoban,2,0.479,-0.19756023900000005,-0.1776987575857276,0.019861481414272464,-0.19756023900000005,safe,safe,True
Env2_Sokoban,2,0.48,-0.19809168000000008,-0.17820692577983738,0.019884754220162698,-0.19809168000000008,safe,safe,True
Env2_Sokoban,2,0.481,-0.19862312100000004,-0.1787150939739472,0.01990802702605285,-0.19862312100000004,safe,safe,True
Env2_Sokoban,2,0.482,-0.19915456200000006,-0.17922326216805698,0.019931299831943083,-0.19915456200000006,safe,safe,True
Env2_Sokoban,2,0.483,-0.19968600300000003,-0.17973143036216677,0.019954572637833262,-0.19968600300000003,safe,safe,True
Env2_Sokoban,2,0.484,-0.20021744400000005,-0.18023959855627658,0.01997784544372347,-0.20021744400000005,safe,safe,True
Env2_Sokoban,2,0.485,-0.20074888500000007,-0.18074776675038637,0.020001118249613703,-0.20074888500000007,safe,safe,True
Env2_Sokoban,2,0.486,-0.20128032600000004,-0.18125593494449618,0.020024391055503854,-0.20128032600000004,safe,safe,True
Env2_Sokoban,2,0.487,-0.20181176700000006,-0.18176410313860597,0.02004766386139409,-0.20181176700000006,safe,safe,True
Env2_Sokoban,2,0.488,-0.20234320800000008,-0.18227227133271576,0.020070936667284323,-0.20234320800000008,safe,safe,True
Env2_Sokoban,2,0.489,-0.20287464900000005,-0.18278043952682557,0.020094209473174474,-0.20287464900000005,safe,safe,True
Env2_Sokoban,2,0.49,-0.20340609000000007,-0.18328860772093536,0.020117482279064708,-0.20340609000000007,safe,safe,True
Env2_Sokoban,2,0.491,-0.20393753100000003,-0.18379677591504515,0.020140755084954887,-0.20393753100000003,safe,safe,True
Env2_Sokoban,2,0.492,-0.20446897200000005,-0.18430494410915493,0.02016402789084512,-0.20446897200000005,safe,safe,True
Env2_Sokoban,2,0.493,-0.20500041300000008,-0.18481311230326475,0.020187300696735327,-0.20500041300000008,safe,safe,True
Env2_Sokoban,2,0.494,-0.20553185400000004,-0.18532128049737456,0.02021057350262548,-0.20553185400000004,safe,safe,True
Env2_Sokoban,2,0.495,-0.20606329500000006,-0.18582944869148438,0.020233846308515685,-0.20606329500000006,safe,safe,True
Env2_Sokoban,2,0.496,-0.20659473600000008,-0.18633761688559414,0.020257119114405947,-0.20659473600000008,safe,safe,True
Env2_Sokoban,2,0.497,-0.20712617700000005,-0.18684578507970395,0.020280391920296098,-0.20712617700000005,safe,safe,True
Env2_Sokoban,2,0.498,-0.20765761800000007,-0.18735395327381377,0.020303664726186305,-0.20765761800000007,safe,safe,True
Env2_Sokoban,2,0.499,-0.20818905900000004,-0.18786212146792353,0.02032693753207651,-0.20818905900000004,safe,safe,True
Env2_Sokoban,2,0.5,-0.20872050000000006,-0.18837028966203334,0.020350210337966718,-0.20872050000000006,safe,safe,True
Env2_Sokoban,2,0.501,-0.20925194100000008,-0.18887845785614316,0.020373483143856924,-0.20925194100000008,safe,safe,True
Env2_Sokoban,2,0.502,-0.20978338200000005,-0.18938662605025292,0.02039675594974713,-0.20978338200000005,safe,safe,True
Env2_Sokoban,2,0.503,-0.21031482300000007,-0.18989479424436273,0.020420028755637337,-0.21031482300000007,safe,safe,True
Env2_Sokoban,2,0.504,-0.21084626400000003,-0.19040296243847254,0.020443301561527488,-0.21084626400000003,safe,safe,True
Env2_Sokoban,2,0.505,-0.21137770500000005,-0.1909111306325823,0.02046657436741775,-0.21137770500000005,safe,safe,True
Env2_Sokoban,2,0.506,-0.21190914600000008,-0.19141929882669212,0.020489847173307957,-0.21190914600000008,safe,safe,True
Env2_Sokoban,2,0.507,-0.21244058700000004,-0.19192746702080193,0.020513119979198108,-0.21244058700000004,safe,safe,True
Env2_Sokoban,2,0.508,-0.21297202800000006,-0.19243563521491175,0.020536392785088314,-0.21297202800000006,safe,safe,True
Env2_Sokoban,2,0.509,-0.21350346900000008,-0.1929438034090215,0.020559665590978576,-0.21350346900000008,safe,safe,True
Env2_Sokoban,2,0.51,-0.21403491000000005,-0.19345197160313132,0.020582938396868727,-0.21403491000000005,safe,safe,True
Env2_Sokoban,2,0.511,-0.21456635100000007,-0.19396013979724114,0.020606211202758934,-0.21456635100000007,safe,safe,True
Env2_Sokoban,2,0.512,-0.21509779200000004,-0.1944683079913509,0.02062948400864914,-0.21509779200000004,safe,safe,True
Env2_Sokoban,2,0.513,-0.21562923300000006,-0.1949764761854607,0.020652756814539347,-0.21562923300000006,safe,safe,True
Env2_Sokoban,2,0.514,-0.21616067400000008,-0.19548464437957053,0.020676029620429554,-0.21616067400000008,safe,safe,True
Env2_Sokoban,2,0.515,-0.21669211500000005,-0.1959928125736803,0.02069930242631976,-0.21669211500000005,safe,safe,True
Env2_Sokoban,2,0.516,-0.21722355600000007,-0.1965009807677901,0.020722575232209967,-0.21722355600000007,safe,safe,True
Env2_Sokoban,2,0.517,-0.2177549970000001,-0.19700914896189992,0.020745848038100173,-0.2177549970000001,safe,safe,True
Env2_Sokoban,2,0.518,-0.21828643800000005,-0.19751731715600973,0.020769120843990324,-0.21828643800000005,safe,safe,True
Env2_Sokoban,2,0.519,-0.21881787900000008,-0.1980254853501195,0.020792393649880586,-0.21881787900000008,safe,safe,True
Env2_Sokoban,2,0.52,-0.21934932000000004,-0.1985336535442293,0.020815666455770737,-0.21934932000000004,safe,safe,True
Env2_Sokoban,2,0.521,-0.21988076100000006,-0.19904182173833912,0.020838939261660944,-0.21988076100000006,safe,safe,True
Env2_Sokoban,2,0.522,-0.22041220200000008,-0.19954998993244888,0.020862212067551206,-0.22041220200000008,safe,safe,True
Env2_Sokoban,2,0.523,-0.22094364300000005,-0.2000581581265587,0.020885484873441357,-0.22094364300000005,safe,safe,True
Env2_Sokoban,2,0.524,-0.22147508400000007,-0.2005663263206685,0.020908757679331563,-0.22147508400000007,safe,safe,True
Env2_Sokoban,2,0.525,-0.2220065250000001,-0.20107449451477827,0.020932030485221825,-0.2220065250000001,safe,safe,True
Env2_Sokoban,2,0.526,-0.22253796600000006,-0.20158266270888808,0.020955303291111976,-0.22253796600000006,safe,safe,True
Env2_Sokoban,2,0.527,-0.22306940700000008,-0.2020908309029979,0.020978576097002183,-0.22306940700000008,safe,safe,True
