seed,lam,delta_exact,delta_learned,eps_score,delta_M,exact_decision,learned_decision,score_error,exact_margin,within_margin,preserved
0,0.106,-0.006332746000000014,-0.00871555735782422,-0.0023828113578242063,-0.006332746000000014,safe,safe,0.0023828113578242063,0.006332746000000014,True,True
0,0.107,-0.006864187000000015,-0.009245868775584573,-0.0023816817755845585,-0.006864187000000015,safe,safe,0.0023816817755845585,0.006864187000000015,True,True
0,0.108,-0.007395628000000015,-0.009776180193344926,-0.0023805521933449106,-0.007395628000000015,safe,safe,0.0023805521933449106,0.007395628000000015,True,True
0,0.109,-0.007927069000000016,-0.010306491611105278,-0.0023794226111052627,-0.007927069000000016,safe,safe,0.0023794226111052627,0.007927069000000016,True,True
0,0.11,-0.008458510000000016,-0.010836803028865631,-0.002378293028865615,-0.008458510000000016,safe,safe,0.002378293028865615,0.008458510000000016,True,True
0,0.111,-0.008989951000000017,-0.011367114446625984,-0.002377163446625967,-0.008989951000000017,safe,safe,0.002377163446625967,0.008989951000000017,True,True
0,0.112,-0.009521392000000017,-0.011897425864386336,-0.002376033864386319,-0.009521392000000017,safe,safe,0.002376033864386319,0.009521392000000017,True,True
0,0.113,-0.010052833000000018,-0.012427737282146696,-0.002374904282146678,-0.010052833000000018,safe,safe,0.002374904282146678,0.010052833000000018,True,True
0,0.114,-0.010584274000000019,-0.012958048699907049,-0.0023737746999070303,-0.010584274000000019,safe,safe,0.0023737746999070303,0.010584274000000019,True,True
0,0.115,-0.011115715000000019,-0.013488360117667401,-0.0023726451176673824,-0.011115715000000019,safe,safe,0.0023726451176673824,0.011115715000000019,True,True
0,0.116,-0.01164715600000002,-0.014018671535427754,-0.0023715155354277345,-0.01164715600000002,safe,safe,0.0023715155354277345,0.01164715600000002,True,True
0,0.117,-0.01217859700000002,-0.014548982953188107,-0.0023703859531880866,-0.01217859700000002,safe,safe,0.0023703859531880866,0.01217859700000002,True,True
0,0.118,-0.01271003800000002,-0.015079294370948446,-0.002369256370948425,-0.01271003800000002,safe,safe,0.002369256370948425,0.01271003800000002,True,True
0,0.119,-0.013241479000000014,-0.015609605788708805,-0.002368126788708791,-0.013241479000000014,safe,safe,0.002368126788708791,0.013241479000000014,True,True
0,0.12,-0.013772920000000022,-0.01613991720646915,-0.002366997206469129,-0.013772920000000022,safe,safe,0.002366997206469129,0.013772920000000022,True,True
0,0.121,-0.014304361000000015,-0.01667022862422951,-0.002365867624229495,-0.014304361000000015,safe,safe,0.002365867624229495,0.014304361000000015,True,True
